560           1.333568943956e-01    8.210827509056e-09    1.341097833069e+03    1.151825567554e-01    3.771457357297e-01    7.261041929588e-03    5.982588117931e-03    2.083375717460e-01    6.107929153895e-03    1.812447047985e-04    1.987887596509e-05    2.797814529867e-01
570           1.333569748688e-01    7.853021398567e-09    1.351142487851e+03    1.138687812462e-01    3.688598495990e-01    7.679071469760e-03    6.381198734230e-03    2.167800627090e-01    6.453502387673e-03    1.759854202394e-04    2.009544728236e-05    2.797814529867e-01
580           1.333570518964e-01    7.524196534135e-09    1.361185353794e+03    1.125298448403e-01    3.604259816874e-01    8.103984623655e-03    6.793480836957e-03    2.253666880719e-01    6.807284125859e-03    1.707678708415e-04    2.051495641314e-05    2.797814529867e-01
590           1.333571257571e-01    7.221907093210e-09    1.371226442966e+03    1.111668856174e-01    3.518516204591e-01    8.534762804188e-03    7.219018863565e-03    2.340906467167e-01    7.168924337553e-03    1.655893202025e-04    2.109889458536e-05    2.797814529867e-01
600           1.333571967063e-01    6.943975518431e-09    1.381265764693e+03    1.097811098359e-01    3.431447199972e-01    8.970326230191e-03    7.657341798579e-03    2.429447334635e-01    7.538052916859e-03    1.604475927759e-04    2.181517827449e-05    2.797814529867e-01
610           1.333572649784e-01    6.688461150787e-09    1.391303325698e+03    1.083737907864e-01    3.343136917098e-01    9.409535367534e-03    8.107924773186e-03    2.519213462354e-01    7.914279997217e-03    1.553410957663e-04    2.263704805751e-05    2.797814529867e-01
620           1.333573307899e-01    6.453633513926e-09    1.401339130173e+03    1.069462679597e-01    3.253673972045e-01    9.851192492182e-03    8.570191016495e-03    2.610124913099e-01    8.297196138156e-03    1.502687774703e-04    2.354211489502e-05    2.797814529867e-01
630           1.333573943405e-01    6.237949364468e-09    1.411373179830e+03    1.054999465097e-01    3.163151421509e-01    1.029404342492e-02    9.043514084440e-03    2.702097867957e-01    8.686372389784e-03    1.452301139104e-04    2.451154391102e-05    2.797814529867e-01
640           1.333574558152e-01    6.040032588163e-09    1.421405473970e+03    1.040362969509e-01    3.071666707031e-01    1.073677950264e-02    9.527220441367e-03    2.795044647110e-01    9.081360251488e-03    1.402250885293e-04    2.552936431812e-05    2.797814529867e-01
650           1.333575153862e-01    5.858657809522e-09    1.431436009381e+03    1.025568553576e-01    2.979321620178e-01    1.117803974801e-02    1.002059226978e-02    2.888873701255e-01    9.481691437111e-03    1.352541652286e-04    2.658189224560e-05    2.797814529867e-01
660           1.333575732138e-01    5.692734635655e-09    1.441464780502e+03    1.010632237152e-01    2.886222266490e-01    1.161641342538e-02    1.052287066465e-02    2.983489594509e-01    9.886877553252e-03    1.303182999144e-04    2.765725501162e-05    2.797814529867e-01
670           1.333576294481e-01    5.541295812302e-09    1.451491779258e+03    9.955707076964e-02    2.792479048619e-01    1.205044294109e-02    1.103325911596e-02    3.078792958805e-01    1.029640957977e-02    1.254188606070e-04    2.874500382531e-05    2.797814529867e-01
680           1.333576842300e-01    5.403485837603e-09    1.461516995114e+03    9.804013316315e-02    2.698206653617e-01    1.247862724787e-02    1.155092727827e-02    3.174680432593e-01    1.070975721240e-02    1.205576867778e-04    2.983580381537e-05    2.797814529867e-01
690           1.333577376923e-01    5.278551951758e-09    1.471540414971e+03    9.651421702287e-02    2.603524054444e-01    1.289942578614e-02    1.207501507760e-02    3.271044574637e-01    1.112636801247e-02    1.157370154314e-04    3.092119060750e-05    2.797814529867e-01
700           1.333577899607e-01    5.165835890044e-09    1.481562023178e+03    9.498119991341e-02    2.508554516833e-01    1.331126315692e-02    1.260463715171e-02    3.367773758586e-01    1.154566638183e-02    1.109594834099e-04    3.199338404588e-05    2.797814529867e-01
710           1.333578411549e-01    5.064767328548e-09    1.491581801453e+03    9.344303321069e-02    2.413425614453e-01    1.371253460958e-02    1.313888757650e-02    3.464752045576e-01    1.196705234284e-02    1.062281202899e-04    3.304515049200e-05    2.797814529867e-01
720           1.333578934104e-01    4.975678517293e-09    1.502006548101e+03    9.183911256393e-02    2.314406026155e-01    1.411713278643e-02    1.369875795240e-02    3.565803783115e-01    1.240709484220e-02    1.013572936217e-04    3.411064771896e-05    2.797814529867e-01
730           1.333579427660e-01    4.892699751775e-09    1.512023380165e+03    9.029668345440e-02    2.219357721232e-01    1.449180835550e-02    1.423962985098e-02    3.662920163847e-01    1.283080597977e-02    9.673068274541e-05    3.510018194814e-05    2.797814529867e-01
740           1.333579913770e-01    4.824371400940e-09    1.522037453875e+03    8.875565514818e-02    2.124572829198e-01    1.485089769762e-02    1.478225680049e-02    3.759896642360e-01    1.325457842083e-02    9.216205285943e-05    3.604973747409e-05    2.797814529867e-01
750           1.333580393506e-01    4.766182632260e-09    1.532049596005e+03    8.721817891739e-02    2.030188480000e-01    1.519278806476e-02    1.532575058335e-02    3.856606393648e-01    1.367773293214e-02    8.765543975842e-05    3.695371100822e-05    2.797814529867e-01
760           1.333580867872e-01    4.717940842390e-09    1.542059774453e+03    8.568663050115e-02    1.936354384659e-01    1.551585065111e-02    1.586918494004e-02    3.952908999831e-01    1.409952013726e-02    8.321557125329e-05    3.780676348399e-05    2.797814529867e-01
770           1.333581337857e-01    4.679521587222e-09    1.552067954376e+03    8.416348339631e-02    1.843224727058e-01    1.581848748246e-02    1.641164821907e-02    4.048658497534e-01    1.451915406007e-02    7.884746667270e-05    3.860392952276e-05    2.797814529867e-01
780           1.333581804439e-01    4.650867933147e-09    1.562074098306e+03    8.265131433180e-02    1.750958171293e-01    1.609914797025e-02    1.695225017585e-02    4.143703110773e-01    1.493580923421e-02    7.455644254816e-05    3.934065197949e-05    2.797814529867e-01
790           1.333582268595e-01    4.631990057030e-09    1.572078166412e+03    8.115280903892e-02    1.659717847268e-01    1.635634806637e-02    1.749012905272e-02    4.237884976807e-01    1.534861758057e-02    7.034804280502e-05    4.001282441962e-05    2.797814529867e-01
800           1.333582731306e-01    4.622966343123e-09    1.582080116650e+03    7.967076827554e-02    1.569671310590e-01    1.658869217861e-02    1.802445871499e-02    4.331039868162e-01    1.575666506720e-02    6.622806360893e-05    4.061683814374e-05    2.797814529867e-01
810           1.333583193564e-01    4.623943921514e-09    1.592079905233e+03    7.820811415136e-02    1.480990478827e-01    1.679489794702e-02    1.855445583963e-02    4.422996909228e-01    1.615898812776e-02    6.220251156419e-05    4.114963036083e-05    2.797814529867e-01
820           1.333583656376e-01    4.635137735994e-09    1.602077487634e+03    7.676789508728e-02    1.393851433679e-01    1.697382545656e-02    1.907938762704e-02    4.513578388117e-01    1.655457034816e-02    5.827758050665e-05    4.160873410286e-05    2.797814529867e-01
830           1.333584120779e-01    4.656840476769e-09    1.612072817452e+03    7.535329307908e-02    1.308434336433e-01    1.712450749020e-02    1.959857830595e-02    4.602599442142e-01    1.694233833523e-02    5.445962592004e-05    4.199231942904e-05    2.797814529867e-01
840           1.333584587837e-01    4.689407929250e-09    1.622065850778e+03    7.396762656005e-02    1.224923026079e-01    1.724618571712e-02    2.011141681934e-02    4.689868021425e-01    1.732115880456e-02    5.075512920552e-05    4.229923258622e-05    2.797814529867e-01
850           1.333585058657e-01    4.733269391214e-09    1.632056545300e+03    7.261435186645e-02    1.143504508265e-01    1.733835031300e-02    2.061736383503e-02    4.775184944126e-01    1.768983608115e-02    4.717065166982e-05    4.252902688248e-05    2.797814529867e-01
860           1.333585534389e-01    4.788927366000e-09    1.642044861866e+03    7.129706519453e-02    1.064368477645e-01    1.740077955547e-02    2.111595731986e-02    4.858343929607e-01    1.804710944106e-02    4.371280051271e-05    4.268197674430e-05    2.797814529867e-01
870           1.333586016238e-01    4.856948280157e-09    1.652030767972e+03    7.001949804385e-02    9.877064613416e-02    1.743358274418e-02    2.160681816477e-02    4.939132020830e-01    1.839165261024e-02    4.038815385659e-05    4.275907926588e-05    2.797814529867e-01
880           1.333586505468e-01    4.937958696415e-09    1.662014239958e+03    6.878550787534e-02    9.137107064569e-02    1.743724462357e-02    2.208965470905e-02    5.017330289598e-01    1.872207494890e-02    3.720320701891e-05    4.276204395792e-05    2.797814529867e-01
890           1.333587003409e-01    5.032633135618e-09    1.671995266698e+03    6.759906147142e-02    8.425727438356e-02    1.741266691119e-02    2.256426582788e-02    5.092714954793e-01    1.903692539982e-02    3.416427949206e-05    4.269326061716e-05    2.797814529867e-01
900           1.333587511457e-01    5.141676686213e-09    1.681973853785e+03    6.646420842772e-02    7.744815202463e-02    1.736120540806e-02    2.303054227831e-02    5.165059054940e-01    1.933470020646e-02    3.127742504293e-05    4.255574909005e-05    2.797814529867e-01
910           1.333588031083e-01    5.265799398734e-09    1.691950028499e+03    6.538504181083e-02    7.096210080563e-02    1.728469846437e-02    2.348846590200e-02    5.234134829743e-01    1.961385566067e-02    2.854830646703e-05    4.235308905796e-05    2.797814529867e-01
920           1.333588563825e-01    5.405681004904e-09    1.701923845387e+03    6.436564270880e-02    6.481671988745e-02    1.718548164671e-02    2.393810618873e-02    5.299716978991e-01    1.987282729799e-02    2.598205479940e-05    4.208932973623e-05    2.797814529867e-01
930           1.333589111287e-01    5.561923689351e-09    1.711895392366e+03    6.341000508611e-02    5.902843824176e-02    1.706638265412e-02    2.437961372430e-02    5.361586982131e-01    2.011005710582e-02    2.358310777002e-05    4.176888032490e-05    2.797814529867e-01
940           1.333589675127e-01    5.734993127254e-09    1.721864796767e+03    6.252193779348e-02    5.361206451585e-02    1.693068973562e-02    2.481321007615e-02    5.419538632918e-01    2.032403019280e-02    2.135502431886e-05    4.139638323014e-05    2.797814529867e-01
950           1.333590257042e-01    5.925147370592e-09    1.731832230917e+03    6.170494152794e-02    4.858025662346e-02    1.678208715072e-02    2.523917384220e-02    5.473384890124e-01    2.051332200998e-02    1.930027285823e-05    4.097657372556e-05    2.797814529867e-01
960           1.333590858742e-01    6.132357651181e-09    1.741797916213e+03    6.096206051609e-02    4.394291740694e-02    1.662455224062e-02    2.565782275500e-02    5.522966034939e-01    2.067665646152e-02    1.742000845534e-05    4.051413078197e-05    2.797814529867e-01
970           1.333591481917e-01    6.356229068150e-09    1.751762124423e+03    6.029571256703e-02    3.970653669296e-02    1.646221261149e-02    2.606949240984e-02    5.568158916949e-01    2.081297366454e-02    1.571384436308e-05    4.001352819369e-05    2.797814529867e-01
980           1.333592128201e-01    6.595930573103e-09    1.761725175266e+03    5.970750552943e-02    3.587351674720e-02    1.629916590313e-02    2.647451253291e-02    5.608886834134e-01    2.092150435492e-02    1.417963768789e-05    3.947889455308e-05    2.797814529867e-01
990           1.333592799121e-01    6.850152599529e-09    1.771687428637e+03    5.919805484814e-02    3.244154012578e-02    1.613927294630e-02    2.687318274745e-02    5.645129239794e-01    2.100184515763e-02    1.281331287068e-05    3.891389572511e-05    2.797814529867e-01
1000          1.333593496052e-01    7.117108013116e-09    1.781649271088e+03    5.876682283104e-02    2.940305843885e-02    1.598594252701e-02    2.726575048249e-02    5.676930158674e-01    2.105402645960e-02    1.160875356385e-05    3.832165335199e-05    2.797814529867e-01
1010          1.333594220173e-01    7.394592578976e-09    1.791611096603e+03    5.841200489970e-02    2.674499395221e-02    1.584193330154e-02    2.765239424214e-02    5.704403955034e-01    2.107856260749e-02    1.055779414546e-05    3.770471266479e-05    2.797814529867e-01
1020          1.333594972425e-01    7.680110209196e-09    1.801573283380e+03    5.813048850033e-02    2.444874356073e-02    1.570920163770e-02    2.803321539330e-02    5.727737086641e-01    2.107647385083e-02    9.650337557662e-06    3.706506867537e-05    2.797814529867e-01
1030          1.333595753495e-01    7.971056694080e-09    1.811536169256e+03    5.791790483820e-02    2.249055129389e-02    1.558882113065e-02    2.840824066763e-02    5.747184786378e-01    2.104927157962e-02    8.874613310690e-06    3.640425223081e-05    2.797814529867e-01
1040          1.333596563810e-01    8.264936421279e-09    1.821500029751e+03    5.776878139808e-02    2.084226851686e-02    1.548098923860e-02    2.877743571892e-02    5.763062278312e-01    2.099890327354e-02    8.217569248398e-06    3.572346679229e-05    2.797814529867e-01
1050          1.333597403564e-01    8.559576176605e-09    1.831465062398e+03    5.767678639705e-02    1.947245859968e-02    1.538512056469e-02    2.914072764109e-02    5.775731043055e-01    2.092766038208e-02    7.665367250050e-06    3.502375597524e-05    2.797814529867e-01
1060          1.333598272752e-01    8.853301214949e-09    1.841431379529e+03    5.763503988100e-02    1.834774273133e-02    1.530001002299e-02    2.949803223267e-02    5.785581529993e-01    2.083805903746e-02    7.203933451049e-06    3.430617505763e-05    2.797814529867e-01
1070          1.333599171230e-01    9.145031109894e-09    1.851399011757e+03    5.763645230687e-02    1.743423316427e-02    1.522403480798e-02    2.984928046859e-02    5.793014456896e-01    2.073270913815e-02    6.819500828908e-06    3.357193701942e-05    2.797814529867e-01
1080          1.333600098771e-01    9.434305474898e-09    1.861367918323e+03    5.767405042979e-02    1.669889724443e-02    1.515536241895e-02    3.019443922080e-02    5.798422882797e-01    2.061418781995e-02    6.499087179873e-06    3.282251250930e-05    2.797814529867e-01
1090          1.333601055130e-01    9.721226339209e-09    1.871338003949e+03    5.774125464642e-02    1.611071291737e-02    1.509213438306e-02    3.053352297559e-02    5.802176999661e-01    2.048493158759e-02    6.230864484968e-06    3.205967269057e-05    2.797814529867e-01
1100          1.333602040095e-01    1.000635259209e-08    1.881309137324e+03    5.783208492834e-02    1.564152557159e-02    1.503260688822e-02    3.086659563798e-02    5.804612879197e-01    2.034715619248e-02    6.004397603807e-06    3.128547737281e-05    2.797814529867e-01
1110          1.333603053523e-01    1.029056943784e-08    1.891281168775e+03    5.794128740779e-02    1.526657399899e-02    1.497524158055e-02    3.119376387880e-02    5.806025598024e-01    2.020280737142e-02    5.810752582504e-06    3.050222071046e-05    2.797814529867e-01
1120          1.333604095372e-01    1.057495877819e-08    1.901253944961e+03    5.806438656344e-02    1.496470393993e-02    1.491875010846e-02    3.151516487646e-02    5.806666462324e-01    2.005354044875e-02    5.642492164772e-06    2.971235169572e-05    2.797814529867e-01
1130          1.333605165709e-01    1.086068651620e-08    1.911227319770e+03    5.819767633619e-02    1.471832191016e-02    1.486210200925e-02    3.183095168330e-02    5.806743595868e-01    1.990072351559e-02    5.493585640034e-06    2.891838637850e-05    2.797814529867e-01
1140          1.333606264723e-01    1.114891689231e-08    1.921201161218e+03    5.833816732172e-02    1.451315881921e-02    1.480450768144e-02    3.214127902317e-02    5.806424946319e-01    1.974545744756e-02    5.359262967693e-06    2.812282527643e-05    2.797814529867e-01
1150          1.333607392713e-01    1.144075321278e-08    1.931175355103e+03    5.848350693915e-02    1.433791336650e-02    1.474538732205e-02    3.244629144828e-02    5.805842778451e-01    1.958860616771e-02    5.235840198127e-06    2.732808433580e-05    2.797814529867e-01
1160          1.333608550087e-01    1.173720417271e-08    1.941149805980e+03    5.863188700182e-02    1.418383649760e-02    1.468433434851e-02    3.274611480806e-02    5.805098857937e-01    1.943083158265e-02    5.120537820164e-06    2.653644310084e-05    2.797814529867e-01
1170          1.333609737347e-01    1.203916836145e-08    1.951124436491e+03    5.878194953929e-02    1.404430421725e-02    1.462107908323e-02    3.304085119066e-02    5.804269726245e-01    1.927262904101e-02    5.011307184015e-06    2.575001011334e-05    2.797814529867e-01
1180          1.333610955081e-01    1.234743370290e-08    1.961099185546e+03    5.893269827548e-02    1.391441217476e-02    1.455545609115e-02    3.333057692772e-02    5.803411656428e-01    1.911436052351e-02    4.906674450716e-06    2.497070338885e-05    2.797814529867e-01
1190          1.333612203950e-01    1.266268408289e-08    1.971074006136e+03    5.908341948002e-02    1.379060942617e-02    1.448737657314e-02    3.361534309387e-02    5.802565084077e-01    1.895628418359e-02    4.805605913076e-06    2.420024291688e-05    2.797814529867e-01
1200          1.333613484681e-01    1.298551506239e-08    1.981048862696e+03    5.923361543543e-02    1.367038777196e-02    1.441680645283e-02    3.389517747210e-02    5.801758332495e-01    1.879857908188e-02    4.707398021397e-06    2.344015156193e-05    2.797814529867e-01
1210          1.333614798056e-01    1.331644630496e-08    1.991023729009e+03    5.938294901470e-02    1.355202019041e-02    1.434374936875e-02    3.417008772593e-02    5.801010716756e-01    1.864136568818e-02    4.611587315516e-06    2.269176235798e-05    2.797814529867e-01
1220          1.333616144905e-01    1.365593860442e-08    2.000998586016e+03    5.953120004180e-02    1.343435310368e-02    1.426823414030e-02    3.444006481455e-02    5.800334988395e-01    1.848472196358e-02    4.517881055121e-06    2.195622878711e-05    2.797814529867e-01
1230          1.333617526105e-01    1.400440812288e-08    2.010973420079e+03    5.967823141774e-02    1.331664363729e-02    1.419030573350e-02    3.470508641995e-02    5.799739233713e-01    1.832869578987e-02    4.426107248414e-06    2.123453639452e-05    2.797814529867e-01
1240          1.333618942569e-01    1.436223914477e-08    2.020948221546e+03    5.982396359050e-02    1.319843586642e-02    1.411001896052e-02    3.496512012726e-02    5.799228304815e-01    1.817331429807e-02    4.336172622564e-06    2.052751640078e-05    2.797814529867e-01
1250          1.333620395251e-01    1.472979508554e-08    2.030922983609e+03    5.996835589576e-02    1.307946958053e-02    1.402743424680e-02    3.522012615251e-02    5.798804865843e-01    1.801859065866e-02    4.248036570247e-06    1.983585812437e-05    2.797814529867e-01
1260          1.333621885140e-01    1.510742747337e-08    2.040897701433e+03    6.011139319289e-02    1.295961440746e-02    1.394261484700e-02    3.547005957958e-02    5.798470142480e-01    1.786452892582e-02    4.161691192400e-06    1.916012128735e-05    2.797814529867e-01
1270          1.333623413257e-01    1.549548297481e-08    2.050872371516e+03    6.025307650679e-02    1.283882328908e-02    1.385562507913e-02    3.571487213340e-02    5.798224446931e-01    1.771112741559e-02    4.077148356331e-06    1.850074782916e-05    2.797814529867e-01
1280          1.333624980663e-01    1.589430938787e-08    2.060846991194e+03    6.039341675360e-02    1.271710102901e-02    1.376652926350e-02    3.595451350612e-02    5.798067529968e-01    1.755838096178e-02    3.994429970111e-06    1.785807245652e-05    2.797814529867e-01
1290          1.333626588448e-01    1.630425936042e-08    2.070821558351e+03    6.053243052378e-02    1.259448295985e-02    1.367539110020e-02    3.618893234089e-02    5.797998817672e-01    1.740628242498e-02    3.913562943385e-06    1.723233347730e-05    2.797814529867e-01
1300          1.333628237742e-01    1.672569420162e-08    2.080796071159e+03    6.067013741189e-02    1.247102130991e-02    1.358227333703e-02    3.641807691976e-02    5.798017561339e-01    1.725482364408e-02    3.834575728177e-06    1.662368095801e-05    2.797814529867e-01
1310          1.333629929711e-01    1.715898599306e-08    2.090770527948e+03    6.080655834347e-02    1.234677656049e-02    1.348723761009e-02    3.664189563584e-02    5.798122931514e-01    1.710399602872e-02    3.757495996284e-06    1.603218726992e-05    2.797814529867e-01
1320          1.333631665556e-01    1.760451979808e-08    2.100744927100e+03    6.094171458704e-02    1.222181227190e-02    1.339034438851e-02    3.686033729929e-02    5.798314073554e-01    1.695379090685e-02    3.682349554963e-06    1.545785475186e-05    2.797814529867e-01
1330          1.333633446519e-01    1.806269514075e-08    2.110719266984e+03    6.107562719018e-02    1.209619207182e-02    1.329165297325e-02    3.707335133558e-02    5.798590139405e-01    1.680419972108e-02    3.609159578542e-06    1.490062127980e-05    2.797814529867e-01
1340          1.333635273885e-01    1.853392739426e-08    2.120693545924e+03    6.120831668112e-02    1.196997801282e-02    1.319122152525e-02    3.728088789402e-02    5.798950304469e-01    1.665521413103e-02    3.537947303451e-06    1.436037485872e-05    2.797814529867e-01
1350          1.333637148977e-01    1.901864880366e-08    2.130667762173e+03    6.133980292980e-02    1.184322975739e-02    1.308910710772e-02    3.748289792526e-02    5.799393775549e-01    1.650682605907e-02    3.468730812150e-06    1.383694835620e-05    2.797814529867e-01
1360          1.333639073165e-01    1.951730988014e-08    2.140641913893e+03    6.147010509951e-02    1.171600424444e-02    1.298536573163e-02    3.767933320469e-02    5.799919793656e-01    1.635902770489e-02    3.401526218061e-06    1.333013631711e-05    2.797814529867e-01
1370          1.333641047863e-01    2.003038031259e-08    2.150615999151e+03    6.159924164851e-02    1.158835562215e-02    1.288005240261e-02    3.787014635009e-02    5.800527634057e-01    1.621181154231e-02    3.336347303549e-06    1.283969455927e-05    2.797814529867e-01
1380          1.333643074535e-01    2.055835016361e-08    2.160590015911e+03    6.172723035641e-02    1.146033531957e-02    1.277322116514e-02    3.805529081924e-02    5.801216604906e-01    1.606517030792e-02    3.273205896422e-06    1.236534854583e-05    2.797814529867e-01
1390          1.333645154693e-01    2.110173110694e-08    2.170563962022e+03    6.185408836171e-02    1.133199218379e-02    1.266492514400e-02    3.823472090483e-02    5.801986045236e-01    1.591909698593e-02    3.212112120812e-06    1.190679725527e-05    2.797814529867e-01
1400          1.333647289901e-01    2.166105751473e-08    2.180537835229e+03    6.197983220294e-02    1.120337264165e-02    1.255521658263e-02    3.840839172519e-02    5.802835322778e-01    1.577358479196e-02    3.153074487457e-06    1.146371665908e-05    2.797814529867e-01
1410          1.333649481781e-01    2.223688813247e-08    2.190511633142e+03    6.210447785912e-02    1.107452086602e-02    1.244414687900e-02    3.857625921024e-02    5.803763831770e-01    1.562862715747e-02    3.096100201386e-06    1.103576422723e-05    2.797814529867e-01
1420          1.333651732008e-01    2.282980731138e-08    2.200485353252e+03    6.222804078840e-02    1.094547893532e-02    1.233176661816e-02    3.873828008780e-02    5.804770990900e-01    1.548421771483e-02    3.041195265973e-06    1.062258352838e-05    2.797814529867e-01
1430          1.333654042318e-01    2.344042636531e-08    2.210458992923e+03    6.235053596429e-02    1.081628698361e-02    1.221812560318e-02    3.889441187073e-02    5.805856241374e-01    1.534035028326e-02    2.988364660168e-06    1.022380618510e-05    2.797814529867e-01
1440          1.333656414509e-01    2.406938384587e-08    2.220432549448e+03    6.247197791047e-02    1.068698334128e-02    1.210327288502e-02    3.904461284557e-02    5.807019045080e-01    1.519701885501e-02    2.937612498977e-06    9.839055381382e-06    2.797814529867e-01
1450          1.333658850447e-01    2.471735678469e-08    2.230406019655e+03    6.259238071718e-02    1.055760464605e-02    1.198725677953e-02    3.918884203544e-02    5.808258883513e-01    1.505421759318e-02    2.888942146102e-06    9.467948459978e-06    2.797814529867e-01
1460          1.333661352063e-01    2.538504544123e-08    2.240379400609e+03    6.271175808817e-02    1.042818596717e-02    1.187012490280e-02    3.932705921813e-02    5.809575255762e-01    1.491194080592e-02    2.842356307655e-06    9.110098596318e-06    2.797814529867e-01
1470          1.333663921362e-01    2.607318966915e-08    2.250352689016e+03    6.283012335607e-02    1.029876092997e-02    1.175192419225e-02    3.945922488950e-02    5.810967677223e-01    1.477018294755e-02    2.797857198856e-06    8.765118423184e-06    2.797814529867e-01
1480          1.333666560425e-01    2.678256655302e-08    2.260325881409e+03    6.294748950604e-02    1.016936178235e-02    1.163270092972e-02    3.958530026855e-02    5.812435678538e-01    1.462893860646e-02    2.755446533564e-06    8.432619809003e-06    2.797814529867e-01
1490          1.333669271410e-01    2.751399457924e-08    2.270298974079e+03    6.306386919254e-02    1.004001950539e-02    1.151250075155e-02    3.970524725065e-02    5.813978804706e-01    1.448820250094e-02    2.715125631827e-06    8.112215953176e-06    2.797814529867e-01
1500          1.333672056562e-01    2.826833283790e-08    2.280271963196e+03    6.317927475903e-02    9.910763871735e-03    1.139136867035e-02    3.981902840610e-02    5.815596614161e-01    1.434796946966e-02    2.676895571435e-06    7.803524753682e-06    2.797814529867e-01
1510          1.333674918212e-01    2.904648792785e-08    2.290244844652e+03    6.329371826745e-02    9.781623546533e-03    1.126934911325e-02    3.992660699980e-02    5.817288677005e-01    1.420823446084e-02    2.640757107971e-06    7.506167779435e-06    2.797814529867e-01
1520          1.333677858784e-01    2.984941756219e-08    2.300217614046e+03    6.340721149573e-02    9.652626141721e-03    1.114648590892e-02    4.002794691885e-02    5.819054575311e-01    1.406899253571e-02    2.606710727566e-06    7.219770513660e-06    2.797814529867e-01
1530          1.333680880801e-01    3.067813015049e-08    2.310190266808e+03    6.351976596558e-02    9.523798279844e-03    1.102282232284e-02    4.012301269871e-02    5.820893901679e-01    1.393023885497e-02    2.574756778212e-06    6.943966695217e-06    2.797814529867e-01
1540          1.333683986888e-01    3.153369971702e-08    2.320162797826e+03    6.363139294617e-02    9.395165659267e-03    1.089840106609e-02    4.021176948484e-02    5.822806258841e-01    1.379196868201e-02    2.544895368491e-06    6.678395402919e-06    2.797814529867e-01
1550          1.333687179783e-01    3.241725101831e-08    2.330135202059e+03    6.374210347917e-02    9.266753095937e-03    1.077326431231e-02    4.029418304542e-02    5.824791258839e-01    1.365417736621e-02    2.517126452319e-06    6.422703866812e-06    2.797814529867e-01
1560          1.333690462335e-01    3.332999684986e-08    2.340107473496e+03    6.385190837181e-02    9.138584604159e-03    1.064745370990e-02    4.037021971153e-02    5.826848522609e-01    1.351686035799e-02    2.491449812683e-06    6.176547159718e-06    2.797814529867e-01
1570          1.333693837523e-01    3.427320403158e-08    2.350079606370e+03    6.396081823390e-02    9.010683398150e-03    1.052101040476e-02    4.043984644228e-02    5.828977679019e-01    1.338001317875e-02    2.467865023889e-06    5.939588500291e-06    2.797814529867e-01
1580          1.333697308451e-01    3.524822692321e-08    2.360051594274e+03    6.406884346319e-02    8.883071993628e-03    1.039397503260e-02    4.050303071560e-02    5.831178364957e-01    1.324363144093e-02    2.446371492452e-06    5.711500099826e-06    2.797814529867e-01
1590          1.333700878366e-01    3.625651522896e-08    2.370023430142e+03    6.417599426337e-02    8.755772197096e-03    1.026638775566e-02    4.055974058501e-02    5.833450224450e-01    1.310771083657e-02    2.426968362622e-06    5.491962174058e-06    2.797814529867e-01
1600          1.333704550663e-01    3.729960934108e-08    2.379995106572e+03    6.428228065629e-02    8.628805181937e-03    1.013828826017e-02    4.060994463540e-02    5.835792908277e-01    1.297224713189e-02    2.409654598473e-06    5.280665271025e-06    2.797814529867e-01
1610          1.333708328895e-01    3.837915530530e-08    2.389966615608e+03    6.438771248537e-02    8.502191496094e-03    1.000971577206e-02    4.065361198980e-02    5.838206073664e-01    1.283723616705e-02    2.394428803947e-06    5.077307699240e-06    2.797814529867e-01
1620          1.333712216787e-01    3.949691943314e-08    2.399937948578e+03    6.449229942185e-02    8.375951124586e-03    9.880709067323e-03    4.069071226470e-02    5.840689383914e-01    1.270267385658e-02    2.381289307335e-06    4.881597551622e-06    2.797814529867e-01
1630          1.333716218245e-01    4.065479464194e-08    2.409909096183e+03    6.459605097566e-02    8.250103495010e-03    9.751306487263e-03    4.072121560104e-02    5.843242507854e-01    1.256855618288e-02    2.370234059641e-06    4.693252013984e-06    2.797814529867e-01
1640          1.333720337369e-01    4.185481551899e-08    2.419880048376e+03    6.469897649889e-02    8.124667532145e-03    9.621545943915e-03    4.074509261674e-02    5.845865119664e-01    1.243487919751e-02    2.361260577000e-06    4.511997110193e-06    2.797814529867e-01
1650          1.333724578471e-01    4.309917372203e-08    2.429850794281e+03    6.480108518959e-02    7.999661667074e-03    9.491464931942e-03    4.076231440567e-02    5.848556898651e-01    1.230163901999e-02    2.354365902938e-06    4.337567994055e-06    2.797814529867e-01
1660          1.333728946090e-01    4.439023367205e-08    2.439821322139e+03    6.490238610360e-02    7.875103877153e-03    9.361100544044e-03    4.077285254480e-02    5.851317528551e-01    1.216883183333e-02    2.349546539421e-06    4.169708702861e-06    2.797814529867e-01
1670          1.333733445011e-01    4.573055591081e-08    2.449791619130e+03    6.500288815183e-02    7.751011706148e-03    9.230489475229e-03    4.077667905838e-02    5.854146697637e-01    1.203645388770e-02    2.346798371217e-06    4.008171889467e-06    2.797814529867e-01
1680          1.333738080281e-01    4.712291424208e-08    2.459761671372e+03    6.510260010916e-02    7.627402290084e-03    9.099668035084e-03    4.077376642091e-02    5.857044098261e-01    1.190450149647e-02    2.346116605045e-06    3.852718888176e-06    2.797814529867e-01
1690          1.333742857239e-01    4.857032182903e-08    2.469731463792e+03    6.520153061892e-02    7.504292380298e-03    8.968672159043e-03    4.076408755247e-02    5.860009426516e-01    1.177297103582e-02    2.347495684460e-06    3.703119487428e-06    2.797814529867e-01
